index,source_pdf,page,rendered_png,width,height,png_sha256,jpeg_bytes,jpeg_sampling,jpeg_sha256
621,2124593.pdf,1,0621_2124593_p0001.png,1224,1584,497c0c802a566911fe085ae9e4cd318d122804616be903dea53310c139bfa680,664617,4:4:4,4a25c88dadcc7ed9003b257cfac38d4649aad187f413234ce603043282843f3f
622,2127440.pdf,1,0622_2127440_p0001.png,1224,1584,223369159073709a8af7bd4d5fee72b0d7321cf2858ae5717f8ebaccfb65e1c0,903601,4:4:4,2715e0071a1a9518dc524df1c4fb15f73b1a408215dd609fb3d53e71f5c23088
623,2127530.pdf,1,0623_2127530_p0001.png,1224,1584,397d19a1b06b689781ad6ee5c9bfd93771f834da107166c7cc08cfc2537ba486,728945,4:4:4,70dc7938b2bab5104f23ae5af02a3c9fd38b613d90e6483fd8d9c46539d38f68
624,2130618.pdf,1,0624_2130618_p0001.png,1190,1685,c3e2ce0c0d5ac9a814663c760cf41a8e99cfa0cc1d6ea6d66b9de9535ae8b2d9,533628,4:4:4,1c37ad4faf6fafc8d33493ea3d6c989738ed87c9cf0753349370c39f4e19e722
625,2131949.pdf,1,0625_2131949_p0001.png,840,1191,062667a2f84212d7accf8c61b2761d09706f318bdefccbaa37fe576811c14dcf,601967,4:4:4,cd0bc0ff288d7be5ec6754d02da301d6db4172d354149baf4ba9d762d6629a7a
626,2132040.pdf,1,0626_2132040_p0001.png,1582,1224,391e33771906ecca538c894a156f5a1faa3db369c64b660e27b9b1347ea995b0,502455,4:4:4,7bc81701d24ac8733b83e6e4d1e028d724a5aeeac3ee5908dba4303af3aa5693
627,2132230.pdf,1,0627_2132230_p0001.png,1190,1684,b67eed6af37853816cab3d7a3861fe1bbdcf88e920ef1677d9ae868d7b76119f,1136159,4:4:4,250394633fba749bf3177aa5b0d9e2b96be47a995663beb27c6dd8708e9dad82
628,2133471.pdf,1,0628_2133471_p0001.png,1920,1080,b7ebd68e34e684264e7bca293fe95ad625f6d40294fc3b98f5473d4716492992,209272,4:4:4,bf0b335a3d2095e4ed8d6cfb56f93bf147ad9f913644e2902b5321b52586529b
629,2134060.pdf,1,0629_2134060_p0001.png,1190,1684,a61965802d4ff90c28813350c5b413e912ecfd420bcc700bc321671aaa703d26,563002,4:4:4,0ba95d4849bc49fd8e54083e7ad2499adf811edef99bb83d357400ff262238b8
630,2136247.pdf,1,0630_2136247_p0001.png,1242,1599,ff699d3685fe5c7d658decc3e5c0c44f46a586915fcba64ca404160a5593dec6,1015601,4:4:4,927fba5d7f07af58a05f8702b54985c2c44cc663015c938f682b5674e38b2d66
631,2138939.pdf,1,0631_2138939_p0001.png,1191,1684,c928c9deabc8594c722558f6bc74de78e31b3869583adae4c700a87c033cc166,639102,4:4:4,6a3aece15f3bc11365a31aa6d1d62c17f19d450c1bc6dcd732f9fa42532af4e2
632,2142271.pdf,1,0632_2142271_p0001.png,1224,1584,b8ad0e55fdf081d6797fa534a3155291badaa017e66b5fec7a59de30b953b4c1,1237862,4:4:4,9aa9f5daac95e1f3b9f4d0da6152609323177a90dc983b6211572eccaad662d0
633,2143422.pdf,1,0633_2143422_p0001.png,1224,1584,975e437bd27a708bf49b7343d0efc0d12872bc891f9e6769e0920775d01721b8,382806,4:4:4,d7cd1ddb0deaf6c1588d7ec68e115389d1b3e8a058c3e5f109cde063d1f882dd
634,2150155.pdf,1,0634_2150155_p0001.png,1224,1584,56cd5ed5dcd075ff745da2f8ec95049b2c701e53fa7f211e8cbb03550e23a6d0,403794,4:4:4,350a96db47273229d119610f865f92dda75ccc28cffbf2bb2c98ec70a02436f4
635,2151932.pdf,1,0635_2151932_p0001.png,1224,1584,3463dfe863438ad8cb2604891cb16e9ed557e3a282600a144d15686e9dcbde01,339701,4:4:4,abe5bc53f469e792da0633450b5b5d036bfa9f758b74c9cdac5c7e93c5b19942
636,2155830.pdf,1,0636_2155830_p0001.png,1224,1584,86e4cad3c20a78bf736591a1337dc5d23105edce36e480509cf8d15033615549,1172950,4:4:4,ebbd7f9a1d55c665d5bdcfa1cda54ef841e67da1323a7916961798f4a50ee747
637,2156116.pdf,1,0637_2156116_p0001.png,1920,1080,cbee5f550d7f9cf46c96a8466098ed1051478ba96800c5a76a5e5f2383dc5103,802531,4:4:4,b39c434b5790bce5e1c7d172d6f70e58170ba41a0cfa3ab594b1c1e9f73dee06
638,2157001.pdf,1,0638_2157001_p0001.png,792,1224,ce519622e37fa618e5514c4bf49f74d5c9a76144da106061b5dd005883d71761,1679283,4:4:4,f67155b7b974ba6dac8c0121d3a5a8d9215bd87437aeffffac6f7e8638109ff1
639,2157460.pdf,1,0639_2157460_p0001.png,1224,1584,c4cf65fd48ee245a04e9dcbb6b00502205f097fd4bc78617fa9566d1bb8dbc11,499104,4:4:4,95867e6e722b78d68eac6f7b84023ce9bac730b7ec46cf05e5d2d6dc2462583a
640,2158203.pdf,1,0640_2158203_p0001.png,1920,1080,ef140b22629c06ed102aca20e84746d727a5b8e5747a2ac77f44cd9e2fb4f3df,1076075,4:4:4,2fa03f6e555baa4f34cd1fc88cdbfe54b9a542bd17328eb19e8b1eaa2f651972
641,2159007.pdf,1,0641_2159007_p0001.png,1191,1685,94baeaa9fcaeea609bfe895cebbf3b9ad40e5fa44d5bdf0381ad169a9f8fe1c4,90232,4:4:4,ab9d49c3dfea8265e3644cb7e1d6595b2a7196c364c76fd46324edfc30669526
642,2165625.pdf,1,0642_2165625_p0001.png,1224,1584,fa70c7858395821e6499c9f15c1c670d62acffb5b20a0959d2e8973c137f4d75,44921,4:4:4,5a4eecb7e325ea4f7c9408d97ce3412c34215c93d4acdbbcd834324860a6f082
643,2167296.pdf,1,0643_2167296_p0001.png,1191,1684,c78f98dc0078cf1573c4b2103fbbef51c55ba652e2ea0781f4322a488acadaae,658168,4:4:4,296b9700c15c8df1b8476b1d5be76d2e50a7e5ba5aa9671118952536e6d31cb7
644,2170238.pdf,1,0644_2170238_p0001.png,1224,1584,3aea8ea18bab493c9bab693e06d20911633e132bc9201810ced7b93ce795983f,269346,4:4:4,af974dd8e6712439272cd47e5f149009e4ba4966edf5487d98d6d328a652c294
645,2172264.pdf,1,0645_2172264_p0001.png,1224,1584,394dc86ff03dd42c7c3aec4ec078ddb5e6a915e44470ad92607dc2977e8813f2,626877,4:4:4,2bb74a76cfa882c3e4a9641948ed03b8347dc3960861935532b9f2b29e958e3f
646,2173747.pdf,1,0646_2173747_p0001.png,1191,1684,271a7d4419d9783a90d73b5202b395c72003fa725a362ff0cc011aef4e11c262,555980,4:4:4,8e52d72f5216b68185fa97122fabe5a5996e72b3b852f66172251e20188d23e2
647,2174983.pdf,1,0647_2174983_p0001.png,1224,1584,af8209da280e575788d10fd784abbc35e05804f5ca9dfd18295de495020e0ab3,1024045,4:4:4,36425e0e6c2e2d9c4372994767424ad1289038db7aa32d28de26877e6b711ef9
648,2177136.pdf,1,0648_2177136_p0001.png,1192,1686,be30a57432c1b21c3ee1aab3c78a51d8f67b612eb0986b5f5d4cecafc2c552d9,701168,4:4:4,fd8c206efd510a93962c03ac531ccc3911170d9e8a53e503ea8e7627257c7ec2
649,2182429.pdf,1,0649_2182429_p0001.png,1224,1584,9bf20d1d17d5ba927b133cf3a4ec86f0f37d4dfe24247b22610fe0d2ad132f43,2422371,4:4:4,2de500ba23202ea2be9534105470da509c6080a98b89e139ea63a1bceaed5c92
650,2183691.pdf,1,0650_2183691_p0001.png,1224,1584,747378c057a4baf30635d69f8c8eca9a05ab8aa180d2a0ac645b52188318da0f,309301,4:4:4,c55884af24ebef9ccb90a14f6a704332f2cd87e98ad10f7b79c51d5999cd2fc5
651,2185243.pdf,1,0651_2185243_p0001.png,1224,1584,2ae3194e9e8fe9fecdfc1a99c35f40e49649aa5011e0f26002f30c41226198b8,302890,4:4:4,426da6a0c3e4a1afb5f49119f623ef93f289fcff72bf24498024820be3041172
652,2185594.pdf,1,0652_2185594_p0001.png,1224,1584,2422fedad5d47c821798f2dd20711dc87793121da6244a74fe5ae935f7feefb0,442504,4:4:4,23ef7d2f1bc6fe690d3d7b6eb59ec9c2cfaeae4a68af5e27fd360a9d49f90616
653,2189929.pdf,1,0653_2189929_p0001.png,1224,1584,aaf74634faf974e2ad153532a5f42c985b749409004a093c45903adc555f2045,807895,4:4:4,3c0961e69a78697c487d28e141e96b0df66c9c33ff61863c336d9d5e0d0c8016
654,2191212.pdf,1,0654_2191212_p0001.png,726,545,e9555c401208a7b14f67ffcb4a35640dcabbcc4a7cf649f13019d3d1aa2ed22e,46092,4:4:4,f5ec0ea85fb82c27bbf933bc902f0fc74fbba807398626d2cbb57a14b33f4917
655,2194542.pdf,1,0655_2194542_p0001.png,1191,1684,9e24c3b9d0a988bb51b322509f80c9bd417328493c92ed89a18b9ec95cbd75a8,900202,4:4:4,95a15bddbf91f5024a1593a417b1d2b33512e6466d7565fed848f8d1e9f53007
656,2205686.pdf,1,0656_2205686_p0001.png,1225,1584,014322a195a9948199db0b95806ebc6056128dc6aaf3c23934e61e5ff38cb384,168766,4:4:4,e6afc4b0cde333ac40db876a04a7d3c7100ec3366e4317958f05fe9dfec9db0e
657,2207437.pdf,1,0657_2207437_p0001.png,1224,1584,f0b178ce54de1e33b317b62b0b7ae6730be66212a2fafef86eb0d916811fa7c6,927568,4:4:4,f58cd2a7d306d42037a608639d4711e747cf074d890108bf0844cd9be32705e9
658,2210845.pdf,1,0658_2210845_p0001.png,1920,1080,a68ff9460a44c880973348c51190e83675cdf386ccdb5c772252780e5fdf8cb4,783781,4:4:4,bcac3ea47e9736a5ebc8311dcc82ed493bcd11af48d6e4a6a49fba4947e1d8b5
659,2212867.pdf,1,0659_2212867_p0001.png,1224,1584,ca7f517e12b8b126d2bd1aafa65b39a4bb755781c2ff3fbbfe991afff021a17d,907685,4:4:4,5be3b87df98550216404825ecbbedc3a8c40bf187bbccf2ef9b64f110b6fd362
660,2214491.pdf,1,0660_2214491_p0001.png,1920,1080,7b1c769bc79935bf317f175c96484241846e351605a88f7f2df2fcf71de6d05f,664952,4:4:4,0ef643804514c3567d4b224814a72bb1541a8322128278c73acdb9c3e95d9bc5
661,2216123.pdf,1,0661_2216123_p0001.png,1224,1584,12326d6ec1cdb1f5b6e71f488ac489c0f8d7bdf83a6860497415771cf6b75b22,469732,4:4:4,80531ebb40626a17dac3e0857be1a87218b6543fae0f3d6a64147651c0a0026d
662,2216161.pdf,1,0662_2216161_p0001.png,1224,1584,6589b9073b01f7f0d4a8844fd890c8448b3afbaa2f5982a5309a38ca9427c4f7,1488711,4:4:4,65b30b5a7d4023c5e32111f447c55ef9f68331d2c9f6274ab56d0d41c3421a6f
663,2217771.pdf,1,0663_2217771_p0001.png,1684,1191,8fd03c00c68ebe8c63ce86da580f19090b1485f98fdc9a619a88b9b98de9426b,1056868,4:4:4,bd046b504da2b69003937eb11716dd8a2a097f42beebd53f60d1cc8735c333c5
664,2219819.pdf,1,0664_2219819_p0001.png,1224,1584,e50134a4a28f0617c612c01a344e2aaedfb8998c2475daa9cab20e276e802025,808420,4:4:4,a00119f03051a0390b329e2c74d0de583de20dfa108b0fec1fc1a50a636b911d
665,2222055.pdf,1,0665_2222055_p0001.png,1440,1080,20b8517d5d51c33ad9df2aa4a8cd4ffff7f4140fb1ec76b5377e1cb39a64abc6,284697,4:4:4,d9b95f67a75dea2c1cd8bbbffc2390f607f6a8616f4362397d81fdcd6856af32
666,2225114.pdf,1,0666_2225114_p0001.png,1920,1080,d370a4c55b5cde8267d5ad64b091f0c8962f11cb34985ef2c5223ac25e4f63eb,242624,4:4:4,d3ae10f9fa5fc817718b51226999e9bd38459a8e0f6bf0f7e112c5493bea611f
667,2226932.pdf,1,0667_2226932_p0001.png,1440,1080,c5c467be384b6d3e2f269d8cf5e5aeb80343b0b324064804fbe031e4f65ea4e6,918766,4:4:4,fb8175475d443461af2dbf476e37c07fa559cd05124487853dd614101039b21e
668,2230433.pdf,1,0668_2230433_p0001.png,1224,1584,0ed5fc075c5848df539d905eb2f42fecb1e669c334f62683445b8daf9e5acd46,88593,4:4:4,697326337bf78ac3e393c3de2cc1892f7e2d3321895d5c616a10fb880dab327e
669,2230586.pdf,1,0669_2230586_p0001.png,1219,1588,6c69ae2f508ad6870e80bf6e5a4f07a07a7ac6d39d05a5e2d86876b9b312145c,632006,4:4:4,9d2d7f761a1b7cdd2c35fe5f754d8c41579197f24a4c1b942e9d7e7d6d54e2e6
670,2231653.pdf,1,0670_2231653_p0001.png,1190,1682,f2867d413cdb0405104c89f329007fd0024d98156dcc5b0509fccfb343ed754e,530814,4:4:4,af848f8e2546986330baab8ecef5e81da42ed9895b4342434b769a9c69639700
671,2232322.pdf,1,0671_2232322_p0001.png,3456,5184,ab9b1fc1feb773c802cf65e9e13a5e94252085af392aa8bb3e7c39fa41149a5f,4936172,4:4:4,5ae8d76fce9fdb0e5a53bd1c388382ce6e101f46a174ed4942bdb2f5ebd5b7d2
672,2232872.pdf,1,0672_2232872_p0001.png,1224,1584,e1046e78dc9334a36069a2afa37987b757b5b0b31b90b052414579c4c34b23cf,887792,4:4:4,0be87c39c40b00eaf073526521ca9b792ed8d5370a4726b509fb6ad8fb6e43a0
673,2234294.pdf,1,0673_2234294_p0001.png,1440,1080,31fc22a67219b28c25ec60e04050f41515ef3b164ccdcbf23644e67ad5acb74d,179866,4:4:4,65e43ad5075a93387616f98d9dae0b690b1bc275f3b101a866805e00fe00ee16
674,2234382.pdf,1,0674_2234382_p0001.png,1224,1584,95a4fae78864e50ae9db41f52aa882b78be575e90c39887a926e9563a49e09ee,480858,4:4:4,76ed115abc2b658c66c017b1969205bf92e0cb2144b6f080ba6c37d90e82d3e5
675,2234763.pdf,1,0675_2234763_p0001.png,1584,1224,8de2349a93e9c51a82523e70911da6a103c3ab25a46bea49617f438d8eb7ffaf,597288,4:4:4,17fa0e9503ca14e87e236e36f065d8676ca0bcca647c475b131216509bffd137
676,2234819.pdf,1,0676_2234819_p0001.png,1191,1684,63b4accf27c2f13aea0afd157d72ad398e0b659ae154c31b9fe1a2c0ef58f59a,806129,4:4:4,c808a515ed8c7f1d46baff8f9fe868a56b926cf3ee319649037cee010fac2244
677,2239322.pdf,1,0677_2239322_p0001.png,1584,1224,77a7f0dc7579bb37e099e3ee2b8b7b27c30226d0fd3791a9ad2cc69f1265b878,556397,4:4:4,f79afd4e9a2cd5de381411b51075cca2ead727f039ed839b5ba774c9b2198801
678,2242579.pdf,1,0678_2242579_p0001.png,1224,1584,d81a1416c095bcdd712ea865b031e9f4133fe81bfe3da452703b09bf861c08ab,82471,4:4:4,3741c68820ba68f32918c1b7c9a4a21796e65e34ed50601b21434c22472378b5
679,2251691.pdf,1,0679_2251691_p0001.png,1224,1584,4e8df4a23d32715ef28473e997fff545468454e0b65343d33e25b4a366eb980e,687497,4:4:4,b7f022592f764847a42128cbc132a443486416b3dc7e6e924784e5cbdf771e65
680,2252340.pdf,1,0680_2252340_p0001.png,1224,1584,a2fec5b3cc654f3075ce94ee8e5fe41736e12dac345990cf15e8dfeeb8fc2728,282849,4:4:4,6f7cfa7ccdd8d0f9c76d21e8d493e8e49239b1abd5384f6d90dd12b60832af3c
681,2255648.pdf,1,0681_2255648_p0001.png,1440,810,84171bcaf60bb2333dec43628cd61dbf7f155fb995fdd77fe209800efdf26bab,1134790,4:4:4,7ec1eb61fbf293e3e3d2e6523f379b1889c778b78143d0bf75a0292de06c4a9b
682,2257483.pdf,1,0682_2257483_p0001.png,1191,1684,c9f8840f63003cd89aa14529bef8c620d2ace52851e2317a88bc6db985c3e0cd,1045775,4:4:4,33bb8dd2539e670b19bd19b9a12aea50e9511e826c651991f02633a2450557b3
683,2260264.pdf,1,0683_2260264_p0001.png,1224,1584,1a2237281348eceb9a350860925d99c50771ea83e86d4b618b627c4f70282416,317531,4:4:4,ab3b0b5cb3f62520247b2ad19c2b00de3839f509c32b6eccb670451dd626999a
684,2261140.pdf,1,0684_2261140_p0001.png,1191,1588,fc3e6e5e97bce284fc15f9c77b6905e9ed2bc082e1eed0f0231b01487914816b,703623,4:4:4,8f0daf50fc512c9f058aae77476de4c20ad0556045a153b8fe22fda46cb19406
685,2265545.pdf,1,0685_2265545_p0001.png,1224,1584,97f9283b625fe4e9ac55b68edfafb5edf0877bc9f43d70f3362c47d68ef4114c,51421,4:4:4,3d772472e6fa7162aebff9f00bc552983b78916f242870513852f69ed78ff3c0
686,2265799.pdf,1,0686_2265799_p0001.png,1080,1440,70068a0fe0ae08459aa898d5474ce5b79cf0a4271498313a5e6b35686ca27ffa,1154949,4:4:4,75c405d0452b273a827905c28d5c3f103dec00480b20240ca0111b403611705a
687,2271516.pdf,1,0687_2271516_p0001.png,1224,1584,b86551a921a2e70e4be479a9eca6476aee757a5abfb644cd0ae6bdec05fb68a2,455216,4:4:4,942c8db396e8c761773cd63a71d1c2a862aedd632f6e0e657dcfd9d095a6516f
688,2272540.pdf,1,0688_2272540_p0001.png,1224,1584,34038b0555bf89f429bceaf2e74766bf50a3199a2b0805e4dc4d029d5508dbfe,554586,4:4:4,7255510afb68c7ed503f180142253524de8f25db8fd1c29df7022471b090a7b7
689,2275963.pdf,1,0689_2275963_p0001.png,1196,1562,7f6fe9cbf251c6a270f8acc36df4b62c2bbb540693a8a22e59b702e1d871f3a3,1088603,4:4:4,f11d8d2c032a02446b90a422b4f64ef490f18e5d007ef4603fe4e193fba7ba42
690,2279532.pdf,1,0690_2279532_p0001.png,1191,1684,99b4ee3dd10f005ff26512a335585d915d05940fd0faa6db53f400a51d45ed4d,609818,4:4:4,932e1429c61b8f8ac4068c02b114aa8639c1c356831e7412be9dcfe4473e82aa
691,2281070.pdf,1,0691_2281070_p0001.png,1190,1684,6a0c37c9ad9d690d5312445eb42c8981e17dcba27fc3df0218e138675f9f883d,549741,4:4:4,42bf619f6533a0e4974d143537cc8d460df9163f4d46f69177a65eed4d9a5d28
692,2287197.pdf,1,0692_2287197_p0001.png,1224,1584,10f39995b3d21fdb77dc57811ff53241ab80cd307ec08c13d3dcbfac3259226e,514810,4:4:4,f3f183df53aefe6e8f4e35903152a06d3b8d75aeee59934794235185e0f3e4d0
693,2288866.pdf,1,0693_2288866_p0001.png,1920,1080,898608936ceef673afc339e15998f95e8b6532ffa0f04cbc1102c100df78616e,2138786,4:4:4,79b93b210e78d3646325c527223cc9cb349fe45a824d3afcfee303f535c8d32f
694,2295582.pdf,1,0694_2295582_p0001.png,1440,810,ddd33609be02e937128bcf2a128763fb570f6c5565df5d54284ebaa7acdc3e59,159407,4:4:4,533c003939e6dde0027494f37b530623a9bee41c094de40e98febcc5cc1ce8df
695,2296024.pdf,1,0695_2296024_p0001.png,1440,1080,e1f262e44db0b9b4fc821bdc00fd2ee12e1142fa6b7ad1c25b384e3f5a860013,518041,4:4:4,c4006c816fcf4f6a00808ce7f729d6a7dad488c2f9437b1084323a1833e49c9b
696,2296249.pdf,1,0696_2296249_p0001.png,1440,1080,84c44fd8d5715ea4e2d1321c202d887986fbe6ff6ed06b24ff81f3b7410d358d,625030,4:4:4,79925715afac7ec769f1e2f10a123d4e83a0b93a810c295a742dddce0db3d424
697,2296443.pdf,1,0697_2296443_p0001.png,1224,1584,a2b0c809158e0cc4a95f1874ee9717ad9aaaa4b3128c102235edc891edbd8730,696987,4:4:4,0fd441638ee7b66bba72761e6cd96c070063841685ef41d29f1d266bd8a0f46d
698,2301743.pdf,1,0698_2301743_p0001.png,1440,810,5114fc4f02b8b935b9efce760e6f59c004a085daa139cecf7cda8464a6ef2569,84368,4:4:4,5eeb9dcfafe6e9949bf638ecf5908f9e22287b93f34edc1846a746c836992ec4
699,2304897.pdf,1,0699_2304897_p0001.png,1224,1584,113874db756e6ee3dab8719186a739c5ea0d4a2b3f611eb0629286aea163d9d1,329860,4:4:4,079d6aec4ce57382b762ca8a90c9878c60d1ab18be03568bf5ada2ad84088073
700,2310642.pdf,1,0700_2310642_p0001.png,1191,1684,cee2ada49129ad8b64a4f8d49f9dfab489736e978124696560c76cc1354019f4,485100,4:4:4,0b0aa8e6b625eff2334b3d7e4378938e9fe8a1579d39494e4cffe9a5bfd32808
701,2310674.pdf,1,0701_2310674_p0001.png,1224,1584,890fabc62bf6859d835650283a742f69de352cd2613d32ddb17adc8429872df4,565084,4:4:4,bc8b0331c909ed00f97975d72f5fd1dfa48b5ac22b94b1dbc7a9500578c0084a
702,2311405.pdf,1,0702_2311405_p0001.png,1104,1464,9ef238a1bd31810a9761d1eb39348f62958d42f6f1512c9e7f1ffefb81b75098,351700,4:4:4,e6dec3b6b15f8e732492df5925fd36f68ade09dea7fb034cf382e3fe7fb9f0ef
703,2312271.pdf,1,0703_2312271_p0001.png,3840,2160,e06c38d8edeab29057b5f133650e6f94ea05a087d3f9739dae37e40c3c9ca590,1076352,4:4:4,aa0a1ab738bc111d8b06a76027157175098b200dec197e8b465e551e6692f8c1
704,2312348.pdf,1,0704_2312348_p0001.png,1224,1584,ff38020b54e9dff5cc85e7d76f8d6a39a7d875c74f3c656c0390c54fd16ffea8,1331981,4:4:4,6e3317ad46ac47e0b55017db270c9c2efc8cef1c33058714d5b284081c635863
705,2314477.pdf,1,0705_2314477_p0001.png,1224,1584,fba3bc1e96486fbb2b8d3d136baf5f0e065467088ecc421f9a2180bad0d93d41,366201,4:4:4,9b8282743b4f69761fb3628b33275cb6601a90165ae5e2eff2f927c4384e40b1
706,2314703.pdf,1,0706_2314703_p0001.png,1224,1584,aa7d43e6fd221a594d96e74464c9726117352958c1fe11ed52ae928a6cab8664,704062,4:4:4,707dcee26363e443d36c6ea356305a23698e4506d2ef07b1385d9d58e3235cbc
707,2314762.pdf,1,0707_2314762_p0001.png,1224,1584,5b7b772de4cc41b0497f0c7e4b8c4fb25ff4b72f1f5c5b3eee5643549913b44d,454831,4:4:4,1ed48eec32282bd393dbb04f57d9110238a2da1c196cce50f3272fdb7bf54f57
708,2314789.pdf,1,0708_2314789_p0001.png,1584,1224,9452aec7a2e51970b9fc2e6666dd50646de87caaed492cadcff1c086ab4e65fb,444580,4:4:4,636873c491fe05bf862767165da973f5ba53aa064f0bae8a89781849473e86a7
709,2316194.pdf,1,0709_2316194_p0001.png,1224,1584,6320f83c2e5081969ef8ed6e2acaf41d3e2aa460b65f84a97493f7204ffd1213,770900,4:4:4,acb4d4ea695b70fec4a4aefdf36d9d27d7db6002b3ab4c5032f09759cc041143
710,2317231.pdf,1,0710_2317231_p0001.png,998,1418,9d1e4650ee87e2bb6afc5f10ce82b1864e49e0edf0ff1f591ce57937364fc315,129932,4:4:4,0374b16e56a2e75d959d41c87378d387a2908fa1b4a7a36b279b740580091583
711,2317507.pdf,1,0711_2317507_p0001.png,1224,1584,8c7a2b84546388563b5ca23ebc19308f37dec6a08af55e9110741d6578d6dab3,976466,4:4:4,6456b5a07fb7fc2fd7a941ba4df95fcd9777294c526682610afc638e59417d3f
712,2317687.pdf,1,0712_2317687_p0001.png,909,1335,2c331a5f4479fd543209776cf642b5636e4c292c94579c7888559f37ba77ac14,1185382,4:4:4,dd11b4a1954fb55a5635ca0cd925357f52b98b463b0bfb5d54624498ed31b3e2
713,2319195.pdf,1,0713_2319195_p0001.png,1440,1080,81e1b99f5728ca680ae8e7f173ba6283a2378efde71fe23f599e14f04a9d77c2,912213,4:4:4,d44aba9d2b881599c0a2f0e34e2f216728264f4a8f1becd0d2ab5668638743cf
714,2322803.pdf,1,0714_2322803_p0001.png,1976,2558,277822c083dd8518a87a45a1c7c16e23a15da85d805458f68af851b48af85961,985538,4:4:4,bad3fadce498ba21d76451a588e2ce2db733e00ab61287e8286a7a16315de434
715,2323377.pdf,1,0715_2323377_p0001.png,1224,1584,34a7f273cd74b17c2203579c988024f7c435b8430a67305f3e20c1ad64d0e474,1049475,4:4:4,d5fb284a302c2a3c07f47f87a5f1931f252fb6e8c1e5a4a3d17802e2fef8f25c
716,2336710.pdf,1,0716_2336710_p0001.png,1224,1584,ebe93c74816b009a118427d4f666d94f722857ff07e313b72c1ddb6248996bcb,218923,4:4:4,35aa442a90d1f5d52bf7fd1dcbb2aa700594776ef6644808ddc6c92656a1351f
717,2337002.pdf,1,0717_2337002_p0001.png,1190,1684,441086b0d315b003b64cb04fd67c4f659562ccd9f56a211f1764ee498a621d48,861066,4:4:4,7f188d1cf5abacfa20b3c0972dbf36c8b306401d3fc1a7ddab18784016fa5a04
718,2337188.pdf,1,0718_2337188_p0001.png,1191,1684,e56b6d7388a7769497a050ddf742e0ac7399491668120b31c6cc64c9d6269fa0,358654,4:4:4,9687f3eefef3d4c0c064918055b0b914fac173c926f41c6629108a4b94020a1a
719,2339471.pdf,1,0719_2339471_p0001.png,1191,1684,bd4fc7d6f24efa83b0f5548f967f555a358e69a3c5ff04caa34379c609df9242,893196,4:4:4,f38fae7db16db372dfefe1d11e7e760d2c317186151b1a47841fd5ab233637cb
720,2341333.pdf,1,0720_2341333_p0001.png,1224,1584,254d4722451db8b41656e53c805dfc9e461d209ebcca9e31515fddcf902dfca9,246819,4:4:4,9db0230d7d6e0dd9a38aafdee6aa0f28d6d1cdac25f9f3c74ec14c455aaaa121
721,2342003.pdf,1,0721_2342003_p0001.png,1224,1584,699566ac64e11d1eebd6e90188862369917ca6f35d05812690ff0a927110469a,288408,4:4:4,9704010ea3414284635b04b6702610b4cd5dab922570da224e80d85c7f540786
722,2343348.pdf,1,0722_2343348_p0001.png,1219,1587,caf741edf00654c250128c129e737eabdc3e1bc2599cd6bfbd44e17e4258b083,602513,4:4:4,4f47015367091f355e41eed2bc120c7e16a25d6f35f1c85d9406251cbb447c6e
723,2344228.pdf,1,0723_2344228_p0001.png,1224,1584,6d6d50e1a24731cbdf2035e7b1b7fc250800d75237540a40bf628f4791206a9d,901470,4:4:4,458713f69700e0deda08ec3d48bbb75535f83dfee746323f61d48a5b4e77823c
724,2347578.pdf,1,0724_2347578_p0001.png,1684,1191,00866a5210e21ab18879e947a57a095e6e50d71ef09b0c16236165e0381a7de0,204114,4:4:4,1de1198625842d06fbae683479785d42a0c4df5a0f511fe3df7f5c707722aebf
725,2348095.pdf,1,0725_2348095_p0001.png,1193,1685,722ae83535cc867f616a46650441d5e60e1f593e49670ce7c89df6d8ba9be9d1,711402,4:4:4,1bf3289dae35ccd1334fd9eba429fa6106b9486cbb36d9cbcbde1826f1d3055a
726,2349115.pdf,1,0726_2349115_p0001.png,1224,1584,fb506a97d07bd4978b2f3a8c4ab26cd0d6dd95da9bb504cf56fd2539041ac3ba,475982,4:4:4,8e793690f68c3dd5acfc2669f95b6ac6e0558e5b90c8debd80e6c0427f29670e
727,2350215.pdf,1,0727_2350215_p0001.png,2051,22634,51ed72d939e01ce4a90fde96c6fe18b9ad9a098441c8cbbbc5417db726ecb561,15077386,4:4:4,111110c9344a37a1be684fd0e30f78724581fe6fedb0050ce37d3dbf47c41658
728,2350359.pdf,1,0728_2350359_p0001.png,1224,1584,f5db927483b3205b59d5415c983dcc788fbd03c954bb712125e7106df75c3e98,412435,4:4:4,73c1bbb8eed111e967470252d3e068c06f632671b597292f24a24ac1884c42b7
729,2354112.pdf,1,0729_2354112_p0001.png,1191,1684,13393f854babee07516831edeaee2d104ec24ed7e57681133708b2a1b7e4ebd1,943520,4:4:4,e0f6eec5a4cf282b6c4da6fe035bc51d7632daaeb1e2069d562d51866d142717
730,2354163.pdf,1,0730_2354163_p0001.png,1224,1584,585a3c238dec5c605a2339a61714440cfc23497f4d043b3d2268bfd3aefdfc94,742741,4:4:4,057edfe81b783186b68a63438df11f375a98701e82551d721de113d569d90420
731,2355048.pdf,1,0731_2355048_p0001.png,1224,1584,f96773b1db135f78d07f95724c4e37c11f014cd1bccc861431024d2702b8e763,237731,4:4:4,61e816890b9e0fa575e644d302fad8acb519330c91e96e0738e7ddecc5507de7
